Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;Temperatura;HR
12-01-2024 21:00;47,6;20;2;0;18;7,1;1,1;14,4;39,1;53,6;16;66
12-01-2024 22:00;53,8;30;1,8;0,2;145;7,2;1;10,4;41,2;51,7;15,9;70
12-01-2024 23:00;57,4;31;1,8;0,3;269;5,6;0,9;11,2;38,7;49,9;14,8;78
12-01-2024 24:00;62,9;35;1,6;4,1;296;11,9;0,6;5,7;25,6;31,3;14,3;79
13-01-2024 01:00;48,7;18;1,7;0,1;312;9;0,5;5,9;24,1;30;13,6;83
13-01-2024 02:00;40,9;27;0,2;0;249;5,4;0,4;5,8;22;27,9;13,6;83
13-01-2024 03:00;34,2;20;0,9;0;168;4,5;0,3;4,8;18,1;22,9;13,2;81
13-01-2024 04:00;37,7;20;1;0;171;3,4;0,3;6;20,7;26,7;13,4;80
13-01-2024 05:00;32;19;1,7;0;194;2,2;0,4;12,3;26,5;38,9;13,4;79
13-01-2024 06:00;33,4;22;1,5;0;286;0,5;0,5;26,5;26,3;52,8;13,2;78
13-01-2024 07:00;38,9;31;1,4;0;24;1,4;0,7;28,6;25,7;54,4;13,1;77
13-01-2024 08:00;41,5;29;1;0;85;6,8;0,6;22,3;20,7;43;14,2;73
13-01-2024 09:00;43,1;32;1;0;214;18,9;0,4;11,7;15,8;27,5;18,7;56
13-01-2024 10:00;35,1;27;1,2;0;195;28,4;0,4;11,7;15,4;27,1;21,6;44
13-01-2024 11:00;26,3;21;0,4;0;253;37,1;0,4;9,2;15,6;24,8;22,7;40
13-01-2024 12:00;20;20;1,9;0;25;39,1;0,4;7,3;15,2;22,6;21,5;43
13-01-2024 13:00;27,7;26;1,1;0;334;35,8;0,7;10,9;25,4;36,3;19,1;58
13-01-2024 14:00;41;41;1,5;0;300;49,9;0,5;7;18,4;25,4;19,7;56
13-01-2024 15:00;41,1;40;0,2;0;31;46,3;0,5;7;20,8;27,8;18,4;61
13-01-2024 16:00;45,5;39;1,6;0;121;40,4;0,5;7,4;20,7;28,1;18,6;61
13-01-2024 17:00;57,5;36;0,4;0;278;36,6;0,5;6,8;22,6;29,4;18,5;60
13-01-2024 18:00;48;28;1,4;0;295;29,7;0,6;6,1;23,3;29,4;18,2;60
13-01-2024 19:00;42,8;27;0,2;0;262;25,5;0,6;6,6;26,1;32,7;16,6;65
13-01-2024 20:00;41;30;0,8;0;6;9,8;0,7;11,2;34,6;45,9;15,9;69
13-01-2024 21:00;42,9;33;1,6;0;48;6,4;0,7;11,4;30,9;42,3;14,7;74
13-01-2024 22:00;47,4;28;1,7;0;44;3,2;0,9;19,2;33,6;52,8;14,7;75
13-01-2024 23:00;46,9;26;1,9;0;51;1,8;0,7;18;32,6;50,6;14,1;78
13-01-2024 24:00;50,8;27;1,8;0;58;0,4;0,7;39,7;38;77,7;14,1;78
14-01-2024 01:00;41,2;27;1,1;0;104;4,6;0,4;12;27,2;39,3;13,9;78
14-01-2024 02:00;42,1;18;1,1;0;305;10,2;0,3;5,3;16,1;21,4;13,3;81
14-01-2024 03:00;38,8;16;1,1;0;60;8,7;0,3;3,8;15,3;19,1;12,7;82
14-01-2024 04:00;31,1;16;0,9;0;99;7,5;0,3;4,4;15,9;20,4;12,2;83
14-01-2024 05:00;29;26;0,7;0;125;7,5;0,3;4;15,5;19,5;12,3;83
14-01-2024 06:00;28,3;26;0,9;0;180;3,5;0,6;20;20,7;40,7;11,8;83
14-01-2024 07:00;39,3;36;0,9;0;244;0,6;1;48;27,3;75,4;11,8;76
14-01-2024 08:00;37;37;0,7;0;30;7,1;0,6;22,3;19,9;42,2;13,9;74
14-01-2024 09:00;48,5;31;0,5;0;335;19,9;0,4;12;14;26;18,1;58
14-01-2024 10:00;43,7;29;1,3;0;123;30,1;0,2;6,1;7,8;13,9;20,3;47
14-01-2024 11:00;31,3;16;1,3;0;231;32,7;0,2;5,7;9,1;14,8;20,9;42
14-01-2024 12:00;22,6;21;0,7;0;320;33,7;0,2;5,2;5,6;10,7;22;37
14-01-2024 13:00;17,3;12;0,6;0;349;31,9;0,1;5;4,3;9,3;23,1;34
14-01-2024 14:00;13,7;13;1,6;0;351;33,9;0,1;4,7;4,4;9,1;24,7;30
14-01-2024 15:00;11;9;0,5;0;179;36,8;0,3;5,9;10,9;16,8;23,3;38
14-01-2024 16:00;0;25;1,7;0;141;37,4;0,3;6,8;12,3;19,1;22,8;46
14-01-2024 17:00;0;22;2,8;0;188;32,2;0,3;6;10;16;20,6;53
14-01-2024 18:00;18;18;1,5;0;342;24,4;0,4;6,9;15,1;22;18,9;56
14-01-2024 19:00;19,7;18;0,6;0;312;20;0,4;5,8;14,4;20,2;16,5;61
14-01-2024 20:00;22,3;15;2,1;0;214;10,5;0,6;8,4;24,2;32,6;16;62
14-01-2024 21:00;18,7;15;1,7;0;133;5,8;0,7;8,4;30;38,4;15,8;65
14-01-2024 22:00;28,1;20;1,7;0;95;5,8;0,6;9;30;38,9;15,7;61
14-01-2024 23:00;28,1;19;2;0;64;16,7;0,3;4,1;12,8;16,9;14,9;59
14-01-2024 24:00;27,3;15;1,2;0;50;16,5;0,2;4,3;11,5;15,8;14,3;62
15-01-2024 01:00;19,7;13;1,1;0;49;16;0,2;4,2;12,6;16,8;12,9;66
15-01-2024 02:00;15;15;1,2;0;49;23,5;0,1;3,4;5,5;8,9;12;63
15-01-2024 03:00;20,7;10;1;0;45;22,1;0,1;3,6;5,8;9,4;11,1;64
15-01-2024 04:00;18,3;9;1,6;0;24;19,2;0,1;3,9;9;12,9;10,4;67
15-01-2024 05:00;14;9;1,2;0;3;11,1;0,2;17,9;24;41,9;10;68
15-01-2024 06:00;19,6;19;1,4;0;351;3,3;0,6;54,8;39,1;94,2;9,8;63
15-01-2024 07:00;21,2;16;1,8;0;338;4;0,8;31,7;29,9;61,6;10,8;53
15-01-2024 08:00;19,6;13;0,9;0;80;15,5;0,5;14,8;13,7;28,5;13,1;50
15-01-2024 09:00;17,2;10;3,3;0;181;19,8;0,4;15,8;11,7;27,4;17,4;39
15-01-2024 10:00;28,6;8;1,5;0;252;23,5;0,2;11,1;9,2;20,3;20,1;32
15-01-2024 11:00;21,6;9;2,2;0;87;24,3;0,2;9,9;7,3;17,2;21,1;30
15-01-2024 12:00;20,5;8;5,6;0;38;23,4;0,2;9,2;4,8;14;22,1;27
15-01-2024 13:00;15;10;4;0;34;25,6;0,1;6,4;3,3;9,7;23,5;24
15-01-2024 14:00;11,9;6;3,7;0;31;25,8;0,1;5,1;2,9;8;24,7;23
15-01-2024 15:00;8,7;3;4,9;0;34;25,6;0,1;6,3;3,7;10;23,7;27
15-01-2024 16:00;7;7;1,2;0;172;25,9;0,1;6,4;3,9;10,3;23,5;28
15-01-2024 17:00;15,7;8;1,4;0;159;25,1;0,1;7,5;5,1;12,6;22;32
15-01-2024 18:00;15;4;1,4;0;109;21;0,2;10,1;11,1;21,3;19,5;39
15-01-2024 19:00;14,7;5;0,4;0;128;19,1;0,3;5,6;11,9;17,5;17,1;45
15-01-2024 20:00;10,2;9;0,3;0;301;9,5;0,6;16,7;21,9;38,6;15,7;52
15-01-2024 21:00;15,4;13;1,3;0;258;9,8;0,5;11,7;19,7;31,3;14,9;48
15-01-2024 22:00;14,8;9;0,9;0;37;18,7;0,3;6,3;8,8;15;14,3;52
15-01-2024 23:00;20,1;9;2;0;38;18;0,2;4,4;9,7;14,1;13,5;58
15-01-2024 24:00;14,5;12;0,2;0;179;18,8;0,2;4,2;8,2;12,4;12,7;61
16-01-2024 01:00;14,5;8;1,2;0;330;20,5;0,1;4;5,9;9,9;12,1;65
16-01-2024 02:00;19,1;10;2,2;0;348;20;0,1;3,6;5,9;9,6;11,7;65
16-01-2024 03:00;22,8;10;0,8;0;45;17,5;0,1;3,5;7,1;10,6;11,7;59
16-01-2024 04:00;17,2;6;0,7;0;111;20,5;0,1;3,9;4,7;8,7;11,7;53
16-01-2024 05:00;13,4;4;0,9;0;262;7,5;0,2;11,6;17,4;29;10,6;61
16-01-2024 06:00;10,6;9;0,7;0;204;0,8;0,5;50,8;28,8;79,4;9,5;72
16-01-2024 07:00;0;32;0,9;0;145;1,2;0,9;54,3;29,1;83,3;9,8;69
16-01-2024 08:00;35,4;23;1;0;339;4,8;1,2;73,6;29,5;103,1;11,7;58
16-01-2024 09:00;36,9;24;0,6;0;221;17,7;0,5;18,9;17,1;36;17,3;33
16-01-2024 10:00;36,3;13;1;0;104;25,2;0,1;7,8;5,7;13,5;20,9;24
16-01-2024 11:00;31,4;7;1;0;121;25,3;0,1;8,4;5,1;13,6;20,8;24
16-01-2024 12:00;26,6;5;0,9;0;109;26,3;0,1;7,5;3,8;11,3;22,4;25
16-01-2024 13:00;20,1;3;0,7;0;353;26,5;0,1;5,9;3,4;9,4;23,3;26
16-01-2024 14:00;14,9;5;0,6;0;147;26,6;0,1;6,1;3,6;9,7;24;27
16-01-2024 15:00;11,5;8;1,1;0;113;26,1;0,1;6,1;3,7;9,8;22,7;29
16-01-2024 16:00;9,2;8;1,3;0;346;24,9;0,2;8,2;5,9;14,1;21,7;30
16-01-2024 17:00;13,6;5;1,9;0;1;23,9;0,2;9,9;7,6;17,4;20,9;32
16-01-2024 18:00;21,1;3;0,9;0;351;21,5;0,2;10,4;10,5;21;18,5;41
16-01-2024 19:00;14,6;10;0,7;0;274;15;0,4;8,7;16,2;24,9;16,4;51
16-01-2024 20:00;15,2;12;0;0;184;13,6;0,5;12,1;17,3;29,4;15,3;48
16-01-2024 21:00;20;10;3;0;337;18,3;0,3;8,7;12,6;21,3;14,6;45
16-01-2024 22:00;21,1;8;1,6;0;347;12,5;0,4;7,6;19;26,5;13,3;45
16-01-2024 23:00;15,7;6;1,6;0;307;7,6;0,5;7,5;24,9;32,4;12,5;47
16-01-2024 24:00;18,9;7;2;0;291;6,9;0,4;6,2;24,4;30,6;12,2;49
17-01-2024 01:00;14,1;11;1,1;0;66;7,8;0,3;6,5;21,9;28,3;11,3;50
17-01-2024 02:00;20,8;8;1,3;0;90;1;0,3;19,7;30,2;50;10,9;56
17-01-2024 03:00;18,7;12;1,6;0;89;4,2;0,2;7;25,2;32,3;11,1;56
17-01-2024 04:00;21,8;12;0,7;0;103;7,5;0,2;4,1;21,5;25,7;11,1;57
17-01-2024 05:00;19,9;12;1,2;0;79;1,5;0,3;16,2;28,4;44,6;10,4;59
17-01-2024 06:00;26,8;25;0,8;0;45;0,6;0,6;0;0;0;10,1;63
17-01-2024 07:00;37,8;23;0,8;0;3;1,1;1,3;83,8;32;115,8;10,2;62
17-01-2024 08:00;44,7;34;0,8;0;101;6,9;1,2;64,8;31,7;96,5;13,2;47
17-01-2024 09:00;44,1;15;1,3;0;100;17,8;0,6;21,4;21,5;42,9;18,2;36
17-01-2024 10:00;38,8;10;0,2;0;76;22,7;0,3;10,5;6,9;17,3;20,7;36
17-01-2024 11:00;33,5;7;1,9;0;280;23,9;0,2;7,9;5;12,9;21,9;34
17-01-2024 12:00;27,9;6;1;0;240;24,2;0,2;7,1;3,8;10,9;22,8;31
17-01-2024 13:00;25,5;5;0,7;0;335;23,8;0,2;7;3,5;10,5;23,5;30
17-01-2024 14:00;18,9;6;1,7;0;74;22,5;0,1;6,8;3,7;10,5;23,7;30
17-01-2024 15:00;26,9;3;1,4;0;196;21,9;0,2;5,5;4,3;9,8;21,5;37
17-01-2024 16:00;18,6;3;0,9;0;208;19,9;0,2;8,2;5,1;13,2;22,3;35
17-01-2024 17:00;24,6;6;0,6;0;170;18,6;0,2;12,1;8,2;20,1;21,9;34
17-01-2024 18:00;23,4;11;0,6;0;37;15,7;0,4;11,1;11,7;22,9;19,6;40
17-01-2024 19:00;23,2;7;0,3;0;212;14,2;0,5;10,2;13,3;23,5;17,2;48
17-01-2024 20:00;21,1;16;0,8;0;35;12,6;0,5;11,6;15;26,6;16;56
17-01-2024 21:00;15,4;13;1;0;188;10,5;0,4;7,1;17;24,1;15;59
17-01-2024 22:00;15,2;9;1,1;0;79;14,2;0,3;5,1;11,4;16,5;14,7;57
17-01-2024 23:00;19,8;9;0,5;0;320;15,9;0,3;6,4;9;15,4;14,3;61
17-01-2024 24:00;20,4;10;0,7;0;330;17,1;0,2;4,3;8;12,3;13,9;63
18-01-2024 01:00;21,6;8;0,6;0;352;20;0,1;4,2;4,2;8,4;13,8;61
18-01-2024 02:00;16,4;6;0,2;0;5;19,2;0,2;4,6;4,3;8,9;13,5;62
18-01-2024 03:00;13,1;9;1,1;0;256;17,6;0,2;3,7;4,5;8,2;12,8;64
18-01-2024 04:00;14,6;8;1,3;0;107;12,7;0,2;4,3;8,3;12,7;12,4;64
18-01-2024 05:00;13,7;7;1;0;10;11,6;0,2;5,3;9,7;15;12,3;64
18-01-2024 06:00;17,9;7;0,7;0;48;8,2;0,3;15,4;15;30,2;12,5;66
18-01-2024 07:00;13,4;9;0,3;0;1;2,5;0,8;36,7;23,5;60,1;12,7;67
18-01-2024 08:00;20,4;19;0,9;0;197;9,8;0,7;23,6;14,1;37,7;14,8;61
18-01-2024 09:00;23,6;10;0,9;0;341;15,7;0,4;14,3;7,7;22;17,8;50
18-01-2024 10:00;18;10;0,8;0;167;19,8;0,2;8;4,3;12,3;19,5;44
18-01-2024 11:00;14;7;2,7;0;238;20,7;0,2;7,7;5,2;13;21,7;38
18-01-2024 12:00;15;7;0,7;0;245;22,3;0,2;6,3;4;10,3;23,1;32
18-01-2024 13:00;11,3;6;0,9;0;74;23,2;0,1;5,4;2,9;8,3;23,8;30
18-01-2024 14:00;10;3;1,4;0;3;23,9;0,1;5;2,6;7,6;24,8;26
18-01-2024 15:00;18,5;2;1,6;0;38;24,7;0,1;5,1;2,8;7,9;24,4;25
18-01-2024 16:00;13,7;6;1,4;0;19;25,7;0,1;6,3;4,1;10,5;23,8;26
18-01-2024 17:00;21,2;3;1;0;252;25,4;0,2;7;5,7;12,7;21,5;30
18-01-2024 18:00;20,7;6;0,8;0;254;21,6;0,3;11,1;12,4;23,6;19,8;38
18-01-2024 19:00;22,1;10;0,8;0;10;13,2;0,6;14,1;18,1;32,2;16,8;45
18-01-2024 20:00;20,8;10;1,2;0;16;13,1;0,6;14,2;17,4;31,5;15,9;50
18-01-2024 21:00;25,4;14;1,2;0;270;12;0,4;7,1;18;25,1;14,8;50
18-01-2024 22:00;22,1;10;1,8;0;198;6,6;0,5;8,8;21,5;30,4;14,2;54
18-01-2024 23:00;17,8;9;1;0;230;2,6;0,6;14,5;25,8;40,3;12,8;57
18-01-2024 24:00;18,8;8;1,7;0;232;1,7;0,6;21,5;26,9;48,4;12,4;60
19-01-2024 01:00;19,9;10;0,9;0;357;10,5;0,2;5,8;16,1;21,9;12,3;62
19-01-2024 02:00;25,3;10;1,1;0;72;6,4;0,2;5,2;18,3;23,5;11,1;65
19-01-2024 03:00;25,8;10;0,3;0;10;3,7;0,2;5,9;20,9;26,8;10,1;69
19-01-2024 04:00;19,3;15;1,2;0;70;0,9;0,2;11,1;23;34,2;9,3;73
19-01-2024 05:00;21,1;14;1,2;0;64;0,5;0,3;24,4;23,5;47,9;9,5;72
19-01-2024 06:00;20,8;15;0,7;0;315;0,6;1;0;0;0;9,2;71
19-01-2024 07:00;68,4;48;1,7;0;307;0,7;1,5;0;0;0;9,9;68
19-01-2024 08:00;64,3;27;1,2;0;27;4;1,1;59,3;27,2;86,5;12,6;58
19-01-2024 09:00;59,8;16;1,4;0;143;12,5;0,7;29,3;22,7;52;17,4;45
19-01-2024 10:00;50,9;14;0,9;0;199;23,7;0,2;9,5;7,7;17,2;20,6;36
19-01-2024 11:00;41,6;6;1,5;0;74;24;0,2;7,3;5;12,4;21,7;32
19-01-2024 12:00;29,5;10;2,1;0;66;24,9;0,1;6,4;3,9;10,3;23,5;29
19-01-2024 13:00;21,4;7;0,2;0;32;21,8;0,2;10,1;6;16;22,7;33
19-01-2024 14:00;22,9;10;1,2;0;138;23,4;0,1;5,6;3,6;9,2;24,2;31
19-01-2024 15:00;23,4;8;0,8;0;225;22,5;0,1;5,5;4,1;9,6;22,3;35
19-01-2024 16:00;16,9;11;2;0;242;20,7;0,2;7;5,9;12,9;21,7;37
19-01-2024 17:00;17,9;9;2,4;0;293;19,4;0,2;6,8;8;14,8;20,3;41
19-01-2024 18:00;15,4;10;2,7;0;296;15,9;0,3;13;14,2;27,2;18,7;46
19-01-2024 19:00;28,4;19;0,7;0;352;10,4;0,6;9,1;19,8;28,9;17,1;52
19-01-2024 20:00;20,2;14;0,9;0;208;15;0,3;13,5;14,5;27,9;15,9;56
19-01-2024 21:00;39,6;17;0,7;0;75;15;0,3;10,5;15,8;26,3;15;54
19-01-2024 22:00;36,5;8;0,5;0;283;15,3;0,3;4,4;12,3;16,8;14,2;56
19-01-2024 23:00;30;10;0,7;0;343;11,8;0,4;9,5;17,4;26,9;13,3;55
19-01-2024 24:00;30,6;15;0,9;0;187;8,7;0,4;7,1;19,5;26,7;13,5;54
20-01-2024 01:00;22,9;12;0,5;0;26;7,5;0,3;5,8;19,7;25,5;13,6;56
20-01-2024 02:00;20,4;7;1,1;0;188;14;0,2;4,3;12,2;16,4;13,2;57
20-01-2024 03:00;19,2;6;1,5;0;306;17;0,2;4,9;7,7;12,6;12,3;63
20-01-2024 04:00;18,1;8;1,7;0;107;14,2;0,2;4,3;10;14,3;12;65
20-01-2024 05:00;21,9;7;0,7;0;20;13,9;0,2;5,6;9,6;15,1;12,3;65
20-01-2024 06:00;22,9;9;0,6;0;325;10,6;0,2;7,5;14,1;21,7;12,7;65
20-01-2024 07:00;17;14;1,1;0;325;3,8;0,5;15,4;21,8;37,2;13;64
20-01-2024 08:00;22,8;14;0,7;0;209;12;0,4;15,5;15,8;31,3;14,2;63
20-01-2024 09:00;16,7;13;1;0;112;17,5;0,4;11,7;9,3;21;14,6;64
20-01-2024 10:00;24,5;12;0,9;0;96;18,1;0,4;11,4;8,6;20,1;16,5;59
20-01-2024 11:00;24,6;12;1,8;0;233;17,8;0,3;8,7;6,9;15,6;18,3;53
20-01-2024 12:00;18,1;9;1,4;0;127;18,3;0,3;10,1;6;16,1;20,1;48
20-01-2024 13:00;14,5;9;0,7;0;15;18,6;0,2;8,1;5,6;13,7;20,1;46
20-01-2024 14:00;17;8;1,1;0;125;18,7;0,2;6,8;3,9;10,7;20,4;44
20-01-2024 15:00;18;7;0,2;0;93;19,3;0,1;5,2;3;8,2;20,9;43
20-01-2024 16:00;13,4;8;0,9;0;132;18,6;0,2;5,9;3,8;9,8;20,2;46
20-01-2024 17:00;14;6;0,6;0;122;17;0,2;8,2;5,8;13,9;18,6;51
20-01-2024 18:00;11,4;8;0,4;0;330;14,8;0,4;9,1;8,5;17,6;17,3;56
20-01-2024 19:00;12,7;9;0,7;0;138;13;0,3;7,3;9,5;16,8;16;61
20-01-2024 20:00;9,7;7;0,2;0;246;10,7;0,5;11,2;12,8;23,9;15,5;63
20-01-2024 21:00;16,6;11;0,3;0;172;12,2;0,3;7,7;10,3;18;15,5;62
20-01-2024 22:00;13,7;10;0,7;0;359;12,9;0,4;7,9;8,7;16,6;15,3;62
20-01-2024 23:00;19,6;7;0,8;0;218;15,2;0,3;6,1;6,6;12,7;15,5;61
20-01-2024 24:00;14,1;10;0,7;0;302;16,7;0,2;4,9;5,4;10,3;15,4;62
21-01-2024 01:00;12,1;6;0,7;0;83;17,2;0,3;4,6;4,5;9,1;15;65
21-01-2024 02:00;8,8;5;0,3;0;331;17,4;0,3;3,9;3,8;7,7;14,9;64
21-01-2024 03:00;10;10;1,3;0;141;17,9;0,3;3,5;3,6;7,1;15;62
21-01-2024 04:00;21;9;2,2;0;22;18,4;0,3;3,5;3;6,5;14,8;63
21-01-2024 05:00;15,7;7;0,9;0;63;20,5;0,2;3,5;2,2;5,7;14,8;64
21-01-2024 06:00;12;8;0,5;0;327;18,9;0,3;4,1;3,2;7,3;14,8;63
21-01-2024 07:00;9,5;7;0,4;0;281;16,6;0,3;4,3;4,4;8,7;14,6;65
21-01-2024 08:00;7,5;7;0,7;0;110;14;0,3;6,2;7,3;13,4;15,1;65
21-01-2024 09:00;13,5;10;0,5;0;339;17,1;0,4;7,6;7;14,6;15,7;63
21-01-2024 10:00;12;12;1,4;0;140;20,1;0,3;5,5;4,2;9,6;17,5;57
21-01-2024 11:00;12,4;7;2,6;0;354;20,5;0,3;5,7;3,4;9;17,8;56
21-01-2024 12:00;9,2;6;2,6;0;317;20,2;0,3;7,2;3,8;11;18,9;51
21-01-2024 13:00;6,9;3;3,8;0;130;18,6;0,4;8,2;4,8;13;18,8;52
21-01-2024 14:00;5;4;0,6;0;196;18,5;0,3;7,6;3,8;11,4;19,3;50
21-01-2024 15:00;15,5;11;1,3;0;26;18,5;0,3;6,3;3,8;10,1;19,2;49
21-01-2024 16:00;12,2;12;0,7;0;135;18;0,3;5,4;3,7;9,1;19;50
21-01-2024 17:00;14;14;0,9;0;204;18,1;0,3;6;4,5;10,5;19,6;49
21-01-2024 18:00;9;9;0,9;0;110;15,6;0,4;4,8;1,7;6,4;17,1;56
21-01-2024 19:00;6,5;0;1;0;345;13,6;0,4;0;0;0;15,7;60
21-01-2024 20:00;10,5;0;1,2;0;297;10,7;0,5;5,9;11,4;17,3;14,7;63
21-01-2024 21:00;12;12;1,8;0;177;14,4;0,4;7,3;8,9;16,3;14,4;64
21-01-2024 22:00;17;15;2,4;0;195;15,8;0,4;4,4;6,5;11;14,2;65
21-01-2024 23:00;12,3;9;0,9;0;155;8,8;0,4;7;13,4;20,4;13;70
21-01-2024 24:00;12;12;1;0;220;13,5;0,3;3,7;7,7;11,5;12,5;69
22-01-2024 01:00;10,9;10;1,4;0;251;17,4;0,1;3,4;4,1;7,5;13,3;65
22-01-2024 02:00;11,5;9;1,4;0;134;15,1;0,2;4,2;5;9,2;12,3;69
22-01-2024 03:00;11,7;10;2;0;118;18,8;0,1;3,6;1,8;5,3;12,6;65
22-01-2024 04:00;11;10;2,2;0;76;19,1;0,1;3,6;1,9;5,5;12,1;65
22-01-2024 05:00;8,8;7;0,3;0;320;16,3;0,2;7,1;5,3;12,4;11,7;65
22-01-2024 06:00;9,9;8;0,2;0;46;6,7;0,4;17,1;17;34;11;68
22-01-2024 07:00;18,5;10;0,5;0;146;2,8;0,9;44,5;23,5;67,9;11,2;65
22-01-2024 08:00;17,2;12;1,2;0;185;11,1;0,7;22,6;15,2;37,8;13,7;55
22-01-2024 09:00;16;16;1,8;0;329;19,1;0,3;10,8;7,8;18,5;16,9;40
22-01-2024 10:00;25,3;10;0,2;0;9;21,5;0,2;7,9;4,5;12,4;19,4;35
22-01-2024 11:00;18,6;8;0,9;0;256;22,3;0,1;6,7;3,8;10,5;21,1;32
22-01-2024 12:00;17,7;6;2,2;0;225;22,3;0,1;7,1;3,7;10,9;22,5;30
22-01-2024 13:00;13,1;5;0,8;0;200;24,3;0,1;5,1;2,2;7,3;23,8;26
22-01-2024 14:00;10,3;5;2,3;0;150;24,6;0,1;5,9;3,1;9;24;26
22-01-2024 15:00;8;6;1,2;0;340;23,8;0,1;6,4;4;10,4;23,9;27
22-01-2024 16:00;0;11;0,8;0;148;24;0,2;6,8;4,4;11,3;23;30
22-01-2024 17:00;10;10;1,4;0;136;23,2;0,2;6,1;5,4;11,6;21,5;35
22-01-2024 18:00;9,7;6;0,3;0;56;21,8;0,3;9,3;10,8;20,2;20;35
22-01-2024 19:00;14;14;1;0;352;21,1;0,3;5,5;12;17,6;16,7;42
22-01-2024 20:00;12;12;1,7;0;128;20,2;0,3;5,1;13,3;18,4;15,4;42
22-01-2024 21:00;14,2;9;1,1;0;72;14,5;0,4;8,2;20,2;28,4;13,9;42
22-01-2024 22:00;22,8;11;1,6;0;307;6,9;0,6;13,2;29,4;42,6;13,4;33
22-01-2024 23:00;17,3;17;1,8;0;258;14,4;0,5;6,9;19,5;26,3;12,3;38
22-01-2024 24:00;29,3;13;1,5;0;306;20,4;0,2;5,4;13,3;18,6;13;33
23-01-2024 01:00;21,4;8;1;0;351;23,6;0,2;5,1;9,2;14,4;12,4;31
23-01-2024 02:00;15,6;5;1,1;0;161;17,2;0,2;5,8;14,5;20,2;10,8;35
23-01-2024 03:00;12,2;8;1,3;0;148;19,5;0,3;4,3;10,7;15;10,2;35
23-01-2024 04:00;11;11;1;0;195;23,7;0,1;3,5;7,1;10,7;10,3;33
23-01-2024 05:00;13,5;6;1,6;0;224;18,8;0,2;8,3;12,3;20,5;10,1;33
23-01-2024 06:00;12;3;1,9;0;256;0,8;0,8;64,5;34,6;98,8;9,4;41
23-01-2024 07:00;13;13;1,1;0;49;1,1;1,3;99,4;39,7;139;10;38
23-01-2024 08:00;23;23;0,4;0;327;13,2;1;45,4;27,2;72,6;13,6;23
23-01-2024 09:00;21,9;10;3,4;0;274;22,9;0,5;21,4;18,9;40,2;18,2;15
23-01-2024 10:00;29,7;6;1,4;0;301;32,5;0,3;7,8;6;13,8;21,3;10
23-01-2024 11:00;22,9;0;0,8;0;104;32,7;0,2;8,1;6,7;14,9;22;10
23-01-2024 12:00;22,8;2;1,2;0;192;34,7;0,1;6,4;4,2;10,6;22,6;11
23-01-2024 13:00;17,6;6;0,2;0;274;35,4;0,1;5;3;8;23,5;13
23-01-2024 14:00;21,9;7;1,6;0;231;34,6;0,1;5,4;3,8;9,2;23,6;15
23-01-2024 15:00;16;5;0,5;0;320;34,7;0,1;5,6;3,9;9,5;23,9;16
23-01-2024 16:00;15,1;6;0,9;0;301;34,8;0,2;6,1;5,5;11,7;23,6;16
23-01-2024 17:00;23,9;11;0,6;0;249;34,2;0,2;0;0;0;21,9;20
23-01-2024 18:00;17,9;0;0,8;0;257;33,2;0,2;0;0;0;19,8;28
23-01-2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0
23-01-2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0
23-01-2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0
23-01-2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0
23-01-2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0
23-01-2024 24:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 01:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 02:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 03:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 04:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 05:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 06:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 07:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 08:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 09:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0
24-01-2024 23:00;0;0;0,3;0;110;0;0;0;0;0;12,8;58
